entity_id,layer,local_type,normalized_type,code,name,description,domain_code,subject_code,grade_code,axis_code,origin,provenance_class,verification_status,source_id,secondary_source_ids,properties_json
prog_prac_cs_positive_impact_L2,L2,Nivel de progresión,practice_progression_level,TEC-1-L2,Aplicar con propósito,"Aplica «Usar la computación para un impacto social positivo» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_positive_impact"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_positive_impact_L3,L2,Nivel de progresión,practice_progression_level,TEC-1-L3,"Seleccionar, justificar y revisar","Usa «Usar la computación para un impacto social positivo» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_positive_impact"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_rights_dignity_L1,L2,Nivel de progresión,practice_progression_level,TEC-2-L1,Participar con apoyo,"Participa en la práctica «Respetar derechos, privacidad y dignidad» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_rights_dignity"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_rights_dignity_L2,L2,Nivel de progresión,practice_progression_level,TEC-2-L2,Aplicar con propósito,"Aplica «Respetar derechos, privacidad y dignidad» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_rights_dignity"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_rights_dignity_L3,L2,Nivel de progresión,practice_progression_level,TEC-2-L3,"Seleccionar, justificar y revisar","Usa «Respetar derechos, privacidad y dignidad» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_rights_dignity"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_communicate_L1,L2,Nivel de progresión,practice_progression_level,TEC-3-L1,Participar con apoyo,"Participa en la práctica «Comunicar eficazmente sobre computación» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_communicate"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_communicate_L2,L2,Nivel de progresión,practice_progression_level,TEC-3-L2,Aplicar con propósito,"Aplica «Comunicar eficazmente sobre computación» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_communicate"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_communicate_L3,L2,Nivel de progresión,practice_progression_level,TEC-3-L3,"Seleccionar, justificar y revisar","Usa «Comunicar eficazmente sobre computación» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_communicate"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_manage_L1,L2,Nivel de progresión,practice_progression_level,TEC-4-L1,Participar con apoyo,"Participa en la práctica «Gestionar proyectos computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_manage"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_manage_L2,L2,Nivel de progresión,practice_progression_level,TEC-4-L2,Aplicar con propósito,"Aplica «Gestionar proyectos computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_manage"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_manage_L3,L2,Nivel de progresión,practice_progression_level,TEC-4-L3,"Seleccionar, justificar y revisar","Usa «Gestionar proyectos computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_manage"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_collaborate_L1,L2,Nivel de progresión,practice_progression_level,TEC-5-L1,Participar con apoyo,"Participa en la práctica «Participar responsablemente en colaboraciones computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_collaborate"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_collaborate_L2,L2,Nivel de progresión,practice_progression_level,TEC-5-L2,Aplicar con propósito,"Aplica «Participar responsablemente en colaboraciones computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_collaborate"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_collaborate_L3,L2,Nivel de progresión,practice_progression_level,TEC-5-L3,"Seleccionar, justificar y revisar","Usa «Participar responsablemente en colaboraciones computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_collaborate"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_define_problem_L1,L2,Nivel de progresión,practice_progression_level,TEC-6-L1,Participar con apoyo,"Participa en la práctica «Reconocer y definir problemas computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_define_problem"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_define_problem_L2,L2,Nivel de progresión,practice_progression_level,TEC-6-L2,Aplicar con propósito,"Aplica «Reconocer y definir problemas computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_define_problem"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_define_problem_L3,L2,Nivel de progresión,practice_progression_level,TEC-6-L3,"Seleccionar, justificar y revisar","Usa «Reconocer y definir problemas computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_define_problem"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_abstraction_L1,L2,Nivel de progresión,practice_progression_level,TEC-7-L1,Participar con apoyo,"Participa en la práctica «Desarrollar y usar abstracciones» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_abstraction"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_abstraction_L2,L2,Nivel de progresión,practice_progression_level,TEC-7-L2,Aplicar con propósito,"Aplica «Desarrollar y usar abstracciones» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_abstraction"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_abstraction_L3,L2,Nivel de progresión,practice_progression_level,TEC-7-L3,"Seleccionar, justificar y revisar","Usa «Desarrollar y usar abstracciones» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_abstraction"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_create_L1,L2,Nivel de progresión,practice_progression_level,TEC-8-L1,Participar con apoyo,"Participa en la práctica «Crear productos computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_create"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_create_L2,L2,Nivel de progresión,practice_progression_level,TEC-8-L2,Aplicar con propósito,"Aplica «Crear productos computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_create"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_create_L3,L2,Nivel de progresión,practice_progression_level,TEC-8-L3,"Seleccionar, justificar y revisar","Usa «Crear productos computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_create"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_test_refine_L1,L2,Nivel de progresión,practice_progression_level,TEC-9-L1,Participar con apoyo,"Participa en la práctica «Probar y refinar productos computacionales» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_test_refine"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_test_refine_L2,L2,Nivel de progresión,practice_progression_level,TEC-9-L2,Aplicar con propósito,"Aplica «Probar y refinar productos computacionales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_test_refine"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_test_refine_L3,L2,Nivel de progresión,practice_progression_level,TEC-9-L3,"Seleccionar, justificar y revisar","Usa «Probar y refinar productos computacionales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_test_refine"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_users_L1,L2,Nivel de progresión,practice_progression_level,TEC-10-L1,Participar con apoyo,"Participa en la práctica «Comprender e involucrar a usuarios diversos» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_users"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_users_L2,L2,Nivel de progresión,practice_progression_level,TEC-10-L2,Aplicar con propósito,"Aplica «Comprender e involucrar a usuarios diversos» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_users"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_users_L3,L2,Nivel de progresión,practice_progression_level,TEC-10-L3,"Seleccionar, justificar y revisar","Usa «Comprender e involucrar a usuarios diversos» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_users"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_iterative_design_L1,L2,Nivel de progresión,practice_progression_level,TEC-11-L1,Participar con apoyo,"Participa en la práctica «Aplicar procesos iterativos de diseño» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_iterative_design"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_iterative_design_L2,L2,Nivel de progresión,practice_progression_level,TEC-11-L2,Aplicar con propósito,"Aplica «Aplicar procesos iterativos de diseño» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_iterative_design"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_iterative_design_L3,L2,Nivel de progresión,practice_progression_level,TEC-11-L3,"Seleccionar, justificar y revisar","Usa «Aplicar procesos iterativos de diseño» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_iterative_design"",""level_order"":3,""official_progression"":false}"
prog_prac_cs_empower_L1,L2,Nivel de progresión,practice_progression_level,TEC-12-L1,Participar con apoyo,"Participa en la práctica «Crear tecnologías que empoderen e informen» con apoyos explícitos, ejemplos o una estructura provista.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_empower"",""level_order"":1,""official_progression"":false}"
prog_prac_cs_empower_L2,L2,Nivel de progresión,practice_progression_level,TEC-12-L2,Aplicar con propósito,"Aplica «Crear tecnologías que empoderen e informen» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_empower"",""level_order"":2,""official_progression"":false}"
prog_prac_cs_empower_L3,L2,Nivel de progresión,practice_progression_level,TEC-12-L3,"Seleccionar, justificar y revisar","Usa «Crear tecnologías que empoderen e informen» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",TEC,,,,erandi,expert_synthesis,needs_expert_review,src_csta_2026,,"{""practice_id"":""prac_cs_empower"",""level_order"":3,""official_progression"":false}"
prog_prac_art_generate_L1,L2,Nivel de progresión,practice_progression_level,ART-1-L1,Participar con apoyo,"Participa en la práctica «Generar y conceptualizar ideas artísticas» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_generate"",""level_order"":1,""official_progression"":false}"
prog_prac_art_generate_L2,L2,Nivel de progresión,practice_progression_level,ART-1-L2,Aplicar con propósito,"Aplica «Generar y conceptualizar ideas artísticas» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_generate"",""level_order"":2,""official_progression"":false}"
prog_prac_art_generate_L3,L2,Nivel de progresión,practice_progression_level,ART-1-L3,"Seleccionar, justificar y revisar","Usa «Generar y conceptualizar ideas artísticas» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_generate"",""level_order"":3,""official_progression"":false}"
prog_prac_art_develop_L1,L2,Nivel de progresión,practice_progression_level,ART-2-L1,Participar con apoyo,"Participa en la práctica «Organizar y desarrollar ideas y trabajo» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_develop"",""level_order"":1,""official_progression"":false}"
prog_prac_art_develop_L2,L2,Nivel de progresión,practice_progression_level,ART-2-L2,Aplicar con propósito,"Aplica «Organizar y desarrollar ideas y trabajo» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_develop"",""level_order"":2,""official_progression"":false}"
prog_prac_art_develop_L3,L2,Nivel de progresión,practice_progression_level,ART-2-L3,"Seleccionar, justificar y revisar","Usa «Organizar y desarrollar ideas y trabajo» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_develop"",""level_order"":3,""official_progression"":false}"
prog_prac_art_refine_L1,L2,Nivel de progresión,practice_progression_level,ART-3-L1,Participar con apoyo,"Participa en la práctica «Refinar y completar trabajo» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_refine"",""level_order"":1,""official_progression"":false}"
prog_prac_art_refine_L2,L2,Nivel de progresión,practice_progression_level,ART-3-L2,Aplicar con propósito,"Aplica «Refinar y completar trabajo» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_refine"",""level_order"":2,""official_progression"":false}"
prog_prac_art_refine_L3,L2,Nivel de progresión,practice_progression_level,ART-3-L3,"Seleccionar, justificar y revisar","Usa «Refinar y completar trabajo» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_refine"",""level_order"":3,""official_progression"":false}"
prog_prac_art_select_present_L1,L2,Nivel de progresión,practice_progression_level,ART-4-L1,Participar con apoyo,"Participa en la práctica «Seleccionar trabajo para presentar» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_select_present"",""level_order"":1,""official_progression"":false}"
prog_prac_art_select_present_L2,L2,Nivel de progresión,practice_progression_level,ART-4-L2,Aplicar con propósito,"Aplica «Seleccionar trabajo para presentar» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_select_present"",""level_order"":2,""official_progression"":false}"
prog_prac_art_select_present_L3,L2,Nivel de progresión,practice_progression_level,ART-4-L3,"Seleccionar, justificar y revisar","Usa «Seleccionar trabajo para presentar» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_select_present"",""level_order"":3,""official_progression"":false}"
prog_prac_art_prepare_present_L1,L2,Nivel de progresión,practice_progression_level,ART-5-L1,Participar con apoyo,"Participa en la práctica «Desarrollar y refinar para presentación» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_prepare_present"",""level_order"":1,""official_progression"":false}"
prog_prac_art_prepare_present_L2,L2,Nivel de progresión,practice_progression_level,ART-5-L2,Aplicar con propósito,"Aplica «Desarrollar y refinar para presentación» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_prepare_present"",""level_order"":2,""official_progression"":false}"
prog_prac_art_prepare_present_L3,L2,Nivel de progresión,practice_progression_level,ART-5-L3,"Seleccionar, justificar y revisar","Usa «Desarrollar y refinar para presentación» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_prepare_present"",""level_order"":3,""official_progression"":false}"
prog_prac_art_convey_L1,L2,Nivel de progresión,practice_progression_level,ART-6-L1,Participar con apoyo,"Participa en la práctica «Transmitir significado mediante la presentación» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_convey"",""level_order"":1,""official_progression"":false}"
prog_prac_art_convey_L2,L2,Nivel de progresión,practice_progression_level,ART-6-L2,Aplicar con propósito,"Aplica «Transmitir significado mediante la presentación» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_convey"",""level_order"":2,""official_progression"":false}"
prog_prac_art_convey_L3,L2,Nivel de progresión,practice_progression_level,ART-6-L3,"Seleccionar, justificar y revisar","Usa «Transmitir significado mediante la presentación» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_convey"",""level_order"":3,""official_progression"":false}"
prog_prac_art_perceive_L1,L2,Nivel de progresión,practice_progression_level,ART-7-L1,Participar con apoyo,"Participa en la práctica «Percibir y analizar trabajo artístico» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_perceive"",""level_order"":1,""official_progression"":false}"
prog_prac_art_perceive_L2,L2,Nivel de progresión,practice_progression_level,ART-7-L2,Aplicar con propósito,"Aplica «Percibir y analizar trabajo artístico» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_perceive"",""level_order"":2,""official_progression"":false}"
prog_prac_art_perceive_L3,L2,Nivel de progresión,practice_progression_level,ART-7-L3,"Seleccionar, justificar y revisar","Usa «Percibir y analizar trabajo artístico» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_perceive"",""level_order"":3,""official_progression"":false}"
prog_prac_art_interpret_L1,L2,Nivel de progresión,practice_progression_level,ART-8-L1,Participar con apoyo,"Participa en la práctica «Interpretar intención y significado» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_interpret"",""level_order"":1,""official_progression"":false}"
prog_prac_art_interpret_L2,L2,Nivel de progresión,practice_progression_level,ART-8-L2,Aplicar con propósito,"Aplica «Interpretar intención y significado» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_interpret"",""level_order"":2,""official_progression"":false}"
prog_prac_art_interpret_L3,L2,Nivel de progresión,practice_progression_level,ART-8-L3,"Seleccionar, justificar y revisar","Usa «Interpretar intención y significado» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_interpret"",""level_order"":3,""official_progression"":false}"
prog_prac_art_evaluate_L1,L2,Nivel de progresión,practice_progression_level,ART-9-L1,Participar con apoyo,"Participa en la práctica «Aplicar criterios para evaluar» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_evaluate"",""level_order"":1,""official_progression"":false}"
prog_prac_art_evaluate_L2,L2,Nivel de progresión,practice_progression_level,ART-9-L2,Aplicar con propósito,"Aplica «Aplicar criterios para evaluar» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_evaluate"",""level_order"":2,""official_progression"":false}"
prog_prac_art_evaluate_L3,L2,Nivel de progresión,practice_progression_level,ART-9-L3,"Seleccionar, justificar y revisar","Usa «Aplicar criterios para evaluar» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_evaluate"",""level_order"":3,""official_progression"":false}"
prog_prac_art_connect_personal_L1,L2,Nivel de progresión,practice_progression_level,ART-10-L1,Participar con apoyo,"Participa en la práctica «Conectar conocimiento y experiencias personales» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_personal"",""level_order"":1,""official_progression"":false}"
prog_prac_art_connect_personal_L2,L2,Nivel de progresión,practice_progression_level,ART-10-L2,Aplicar con propósito,"Aplica «Conectar conocimiento y experiencias personales» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_personal"",""level_order"":2,""official_progression"":false}"
prog_prac_art_connect_personal_L3,L2,Nivel de progresión,practice_progression_level,ART-10-L3,"Seleccionar, justificar y revisar","Usa «Conectar conocimiento y experiencias personales» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_personal"",""level_order"":3,""official_progression"":false}"
prog_prac_art_connect_context_L1,L2,Nivel de progresión,practice_progression_level,ART-11-L1,Participar con apoyo,"Participa en la práctica «Conectar arte con contextos sociales, culturales e históricos» con apoyos explícitos, ejemplos o una estructura provista.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_context"",""level_order"":1,""official_progression"":false}"
prog_prac_art_connect_context_L2,L2,Nivel de progresión,practice_progression_level,ART-11-L2,Aplicar con propósito,"Aplica «Conectar arte con contextos sociales, culturales e históricos» en una situación conocida, explicando decisiones básicas y usando representaciones/herramientas pertinentes.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_context"",""level_order"":2,""official_progression"":false}"
prog_prac_art_connect_context_L3,L2,Nivel de progresión,practice_progression_level,ART-11-L3,"Seleccionar, justificar y revisar","Usa «Conectar arte con contextos sociales, culturales e históricos» con mayor autonomía; selecciona estrategias, justifica decisiones y revisa su trabajo frente a criterios, evidencia o retroalimentación.",ART,,,,erandi,expert_synthesis,needs_expert_review,src_ncas,,"{""practice_id"":""prac_art_connect_context"",""level_order"":3,""official_progression"":false}"
